file	line	pattern	function_context	anchor_id	scope_class
src/jhora/const.py	640	harana	<module>	AY900	engine_core
src/jhora/const.py	627	aayu	<module>	AY900	engine_core
src/jhora/const.py	629	aayu	<module>	AY900	engine_core
src/jhora/const.py	639	aayu	<module>	AY900	engine_core
src/jhora/const.py	656	aayu	<module>	AY900	engine_core
src/jhora/const.py	398	longevity	<module>	AY900	engine_core
src/jhora/const.py	399	longevity	<module>	AY900	engine_core
src/jhora/const.py	623	longevity	<module>	AY900	engine_core
src/jhora/const.py	624	longevity	<module>	AY900	engine_core
src/jhora/const.py	625	longevity	<module>	AY900	engine_core
src/jhora/const.py	626	longevity	<module>	AY900	engine_core
src/jhora/const.py	181	life_span	<module>	AY900	engine_core
src/jhora/const.py	203	life_span	<module>	AY900	engine_core
src/jhora/const.py	215	life_span	<module>	AY900	engine_core
src/jhora/const.py	445	life_span	<module>	AY900	engine_core
src/jhora/const.py	623	pindayu	<module>	AY900	engine_core
src/jhora/const.py	624	pindayu	<module>	AY900	engine_core
src/jhora/const.py	625	nisargayu	<module>	AY900	engine_core
src/jhora/const.py	626	nisargayu	<module>	AY900	engine_core
src/jhora/const.py	629	alpaayu	<module>	AY900	engine_core
src/jhora/const.py	629	madhyaayu	<module>	AY900	engine_core
src/jhora/const.py	629	poornaayu	<module>	AY900	engine_core
src/jhora/const.py	83	alpa	<module>	AY900	engine_core
src/jhora/const.py	629	alpa	<module>	AY900	engine_core
src/jhora/const.py	629	madhya	<module>	AY900	engine_core
src/jhora/const.py	636	madhya	<module>	AY900	engine_core
src/jhora/const.py	637	madhya	<module>	AY900	engine_core
src/jhora/const.py	1182	madhya	<module>	AY900	engine_core
src/jhora/const.py	629	poorna	<module>	AY900	engine_core
src/jhora/const.py	662	poorna	<module>	AY900	engine_core
src/jhora/const.py	574	method=	<module>	AY900	engine_core
src/jhora/const.py	637	method=	<module>	AY900	engine_core
src/jhora/const.py	688	method=	<module>	AY900	engine_core
src/jhora/const.py	1190	method=	<module>	AY900	engine_core
src/jhora/const.py	252	TODO	<module>	AY900	engine_core
src/jhora/horoscope/chart/ashtakavarga.py	73	min(	_trikona_sodhana	AY900	residual
src/jhora/horoscope/chart/ashtakavarga.py	93	min(	_ekadhipatya_sodhana	AY900	residual
src/jhora/horoscope/chart/charts.py	1246	alpa	vaiseshikamsa_shodhasavarga_of_planets	AY900	residual
src/jhora/horoscope/chart/charts.py	1346	alpa	vimsopaka_shodhasavarga_of_planets	AY900	residual
src/jhora/horoscope/chart/charts.py	1361	alpa	vimsamsavarga_of_planets	AY900	residual
src/jhora/horoscope/chart/charts.py	112	madhya	bhava_chart	AY900	residual
